ano_dados;id_votacao;sigla_bancada;orientacao;sigla_orgao;descricao
2025;2442848-42;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 43; Não: 268; Abstenção: 9; Total: 320."
2025;2442848-42;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 43; Não: 268; Abstenção: 9; Total: 320."
2025;2410601-46;SOLIDARIED;;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;MINORIA;Obstrucao;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;FDRPSOL-REDE;;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;BLPLFDRPTUNIPP...;;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;NOVO;Obstrucao;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-46;OPOSICAO;Obstrucao;PLEN;"Aprovado o Projeto de Decreto Legislativo nº 478, de 2023. Sim: 310; Não: 5; Abstenção: 10; Total: 325."
2025;2410601-41;SOLIDARIED;;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;FDRPSOL-REDE;;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;OPOSICAO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;BLPLFDRPTUNIPP...;;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2410601-41;MINORIA;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 54; Não: 318; Total: 372."
2025;2379209-61;OPOSICAO;Nao;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;SOLIDARIED;;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;BLPLFDRPTUNIPP...;;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;MINORIA;;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;GOVERNO;;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;MAIORIA;;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;FDRPSOL-REDE;Sim;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-61;NOVO;Nao;PLEN;"Mantido o texto. Sim: 300; Não: 99; Total: 399."
2025;2379209-53;OPOSICAO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;NOVO;;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;GOVERNO;;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;MAIORIA;;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;SOLIDARIED;;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;BLPLFDRPTUNIPP...;Liberado;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2379209-53;MINORIA;Sim;PLEN;"Rejeitado o Requerimento. Sim: 93; Não: 292; Total: 385."
2025;2360457-45;NOVO;Obstrucao;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;BLPLFDRPTUNIPP...;Liberado;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;MINORIA;Nao;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;OPOSICAO;Nao;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;SOLIDARIED;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-45;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.379, de 2023. Sim: 275; Não: 113; Abstenção: 5; Total: 393."
2025;2360457-42;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;BLPLFDRPTUNIPP...;;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;MINORIA;;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;SOLIDARIED;;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2360457-42;OPOSICAO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 129; Não: 261; Abstenção: 2; Total: 392."
2025;2485066-33;MINORIA;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;OPOSICAO;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;NOVO;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;SOLIDARIED;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;GOVERNO;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;BLPLFDRPTUNIPP...;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;FDRPSOL-REDE;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-33;MAIORIA;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 22, de 2025, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 347; Não: 114; Total: 461."
2025;2485066-28;FDRPSOL-REDE;Sim;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;SOLIDARIED;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;NOVO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;OPOSICAO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;MINORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2485066-28;BLPLFDRPTUNIPP...;Nao;PLEN;"Rejeitado o Requerimento. Sim: 46; Não: 372; Total: 418."
2025;2486199-35;SOLIDARIED;;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;MINORIA;Sim;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;FDRPSOL-REDE;Nao;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;GOVERNO;Sim;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;MAIORIA;Sim;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;BLPLFDRPTUNIPP...;Sim;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;NOVO;Nao;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-35;OPOSICAO;Sim;PLEN;"Mantido o texto. Sim: 386; Não: 27; Total: 413."
2025;2486199-32;NOVO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;BLPLFDRPTUNIPP...;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;OPOSICAO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;MINORIA;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;2486199-32;SOLIDARIED;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 58, de 2025, ressalvado o destaque. Sim: 413; Não: 1; Total: 414."
2025;255291-105;MINORIA;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;FDRPSOL-REDE;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;GOVERNO;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;MAIORIA;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;BLPLFDRPTUNIPP...;Liberado;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;OPOSICAO;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;255291-105;NOVO;Nao;PLEN;"Rejeitada a Emenda de Plenário nº 2. Sim: 57; Não: 331; Total: 388."
2025;2466108-33;BLPLFDRPTUNIPP...;Liberado;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;NOVO;Nao;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;MINORIA;Nao;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;OPOSICAO;Nao;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-33;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Projeto de Lei nº 4.187, de 2024. Sim: 269; Não: 136; Abstenção: 2; Total: 407."
2025;2466108-28;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;NOVO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;BLPLFDRPTUNIPP...;Liberado;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;OPOSICAO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2466108-28;MINORIA;Sim;PLEN;"Rejeitado o Requerimento. Sim: 138; Não: 266; Total: 404."
2025;2463712-40;MINORIA;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;MAIORIA;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;NOVO;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;BLPLFDRPTUNIPP...;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;FDRPSOL-REDE;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;GOVERNO;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2463712-40;OPOSICAO;Sim;PLEN;"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 167, de 2024, adotada pelo relator da Comissão de Indústria, Comércio e Serviços. Sim: 399; Total: 399."
2025;2485227-8;BLPLFDRPTUNIPP...;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;NOVO;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;MINORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;FDRPSOL-REDE;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;MAIORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;GOVERNO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2485227-8;OPOSICAO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 347; Não: 29; Abstenção: 3; Total: 379."
2025;2397890-55;NOVO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;BLPLFDRPTUNIPP...;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;MINORIA;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;OPOSICAO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-55;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Lei Complementar nº 223, de 2023. Sim: 407; Não: 6; Total: 413."
2025;2397890-54;BLPLFDRPTUNIPP...;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;GOVERNO;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;NOVO;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;FDRPSOL-REDE;Sim;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;MINORIA;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;MAIORIA;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2397890-54;OPOSICAO;Nao;PLEN;"Rejeitado o Substitutivo ao Projeto de Lei Complementar nº 223, de 2023, da Comissão de Indústria, Comércio e Serviços. Sim: 34; Não: 356; Abstenção: 1; Total: 391."
2025;2484059-7;GOVERNO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;NOVO;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;OPOSICAO;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;BLPLFDRPTUNIPP...;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;MAIORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2484059-7;MINORIA;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 266; Não: 140; Abstenção: 2; Total: 408."
2025;2438467-47;OPOSICAO;Nao;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;MINORIA;Nao;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;NOVO;Nao;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;MAIORIA;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;BLPLFDRPTUNIPP...;Liberado;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-47;GOVERNO;Sim;PLEN;"Aprovado o Projeto de Lei nº 2.215, de 2024. Sim: 273; Não: 136; Total: 409."
2025;2438467-41;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;OPOSICAO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;MINORIA;Sim;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;NOVO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;BLPLFDRPTUNIPP...;Liberado;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2438467-41;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 125; Não: 236; Abstenção: 2; Total: 363."
2025;2162802-89;MAIORIA;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;OPOSICAO;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;MINORIA;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;BLPLFDRPTUNIPP...;Liberado;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;GOVERNO;Sim;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2025;2162802-89;NOVO;Nao;PLEN;"Aprovado o Substitutivo ao Projeto de Lei nº 9.133, de 2017, adotado pela relatora da Comissão de Educação. Sim: 297; Não: 107; Abstenção: 1; Total: 405."
2026;2629954-8;PSB;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;FDRPSOL-REDE;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;AVANTE;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;OPOSICAO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;PL;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;SOLIDARIED;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;GOVERNO;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;PDT;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;FDRPT-PCDOB-PV;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;PRD;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;BLUNIPPPSD...;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;MINORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;NOVO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;MISSAO;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2629954-8;MAIORIA;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 311; Não: 135; Abstenção: 2; Total: 448."
2026;2351506-122;FDRPT-PCDOB-PV;Nao;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 5, de 2023. Sim: 368; Não: 96; Abstenção: 7; Total: 471."
2026;2351506-122;MISSAO;;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 5, de 2023. Sim: 368; Não: 96; Abstenção: 7; Total: 471."
