Q9 - Vies ideologico dos deputados (direita / esquerda / centro)

Q9.1 - Catalogo de partidos por ideologia
 ideologia |                                  partidos                                  | qtd_partidos 
-----------+----------------------------------------------------------------------------+--------------
 centro    | AVANTE, CIDADANIA, MDB, MISSAO, PODE, PRD, PSD, PSDB, SOLIDARIEDADE, UNIAO |           10
 direita   | NOVO, PL, PP, REPUBLICANOS                                                 |            4
 esquerda  | PCDOB, PDT, PSB, PSOL, PT, PV, REDE                                        |            7
(3 rows)


Q9.1 - Lista completa partidos x ideologia
 sigla_partido | ideologia 
---------------+-----------
 AVANTE        | centro
 CIDADANIA     | centro
 MDB           | centro
 MISSAO        | centro
 PODE          | centro
 PRD           | centro
 PSD           | centro
 PSDB          | centro
 SOLIDARIEDADE | centro
 UNIAO         | centro
 NOVO          | direita
 PL            | direita
 PP            | direita
 REPUBLICANOS  | direita
 PCDOB         | esquerda
 PDT           | esquerda
 PSB           | esquerda
 PSOL          | esquerda
 PT            | esquerda
 PV            | esquerda
 REDE          | esquerda
(21 rows)


Q9.2 - Correlacao ideologia x proposicao (pct de Sim por campo)
 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia | votos_sim | votos_nao | outros | total_votos | pct_sim 
 MDB           |      220537 | Helena Lima                         | centro    |         636 |       418 |       215 |            3 |                 1 |                     0 |                 100.0
 MDB           |      220672 | Henderson Pinto                     | centro    |         848 |       536 |       312 |            0 |                 3 |                     0 |                 100.0
 MDB           |      204539 | Hercílio Coelho Diniz               | centro    |         747 |       471 |       276 |            0 |                 7 |                     0 |                 100.0
 MDB           |      178884 | Hildo Rocha                         | centro    |         564 |       338 |       220 |            6 |                10 |                     0 |                 100.0
 MDB           |      204436 | Isnaldo Bulhões Jr.                 | centro    |         325 |       222 |       102 |            1 |                 1 |                     0 |                 100.0
 MDB           |      220670 | Iza Arruda                          | centro    |         854 |       545 |       309 |            0 |                 1 |                     0 |                 100.0
 MDB           |      230957 | João Cury                           | centro    |         378 |       241 |       137 |            0 |                 4 |                     0 |                 100.0
 MDB           |       74079 | José Priante                        | centro    |         558 |       359 |       199 |            0 |                 0 |                     0 |                      
 MDB           |      204474 | Juarez Costa                        | centro    |         742 |       398 |       344 |            0 |                46 |                     5 |                  90.2
 MDB           |      228837 | Juliana Kolankiewicz                | centro    |          90 |        47 |        43 |            0 |                 1 |                     0 |                 100.0
 MDB           |      204574 | Junior Lourenço                     | centro    |          33 |        22 |        11 |            0 |                 0 |                     0 |                      
 MDB           |      220677 | Keniston Braga                      | centro    |         859 |       553 |       306 |            0 |                 1 |                     0 |                 100.0
 MDB           |       74478 | Luciano Bivar                       | centro    |          35 |        20 |        15 |            0 |                 0 |                     0 |                      
 MDB           |      178954 | Lucio Mosquini                      | centro    |         659 |       366 |       274 |           19 |                 1 |                     0 |                 100.0
 MDB           |      229432 | Luiz Fernando Vampiro               | centro    |         416 |       233 |       182 |            1 |                 1 |                     0 |                 100.0
 MDB           |      179001 | Márcio Biolchi                      | centro    |         792 |       501 |       291 |            0 |                 1 |                     0 |                 100.0
 MDB           |      226410 | Márcio Correa                       | centro    |         111 |        71 |        38 |            2 |                 0 |                     0 |                      
 MDB           |      204431 | Marcos Aurélio Sampaio              | centro    |          35 |        21 |        14 |            0 |                 0 |                     0 |                      
 MDB           |      220572 | Marussa Boldrin                     | centro    |         610 |       408 |       202 |            0 |                 3 |                     0 |                 100.0
 MDB           |      233218 | Nelinho Freitas                     | centro    |         102 |        63 |        39 |            0 |                 1 |                     0 |                 100.0
 MDB           |      178896 | Newton Cardoso Jr                   | centro    |         527 |       344 |       172 |           11 |                 0 |                     0 |                      
 MDB           |      204498 | Olival Marques                      | centro    |         897 |       531 |       365 |            1 |                14 |                     3 |                  82.4
 MDB           |       73692 | Osmar Terra                         | centro    |         586 |       300 |       276 |           10 |                 0 |                     0 |                      
 MDB           |      204441 | Otoni de Paula                      | centro    |         678 |       411 |       261 |            6 |                 4 |                     0 |                 100.0
 MDB           |      161440 | Pezenti                             | centro    |        1019 |       555 |       464 |            0 |                 3 |                     1 |                  75.0
 MDB           |      220586 | Rafael Brito                        | centro    |         915 |       567 |       347 |            1 |                14 |                     1 |                  93.3
 MDB           |      220532 | Rafael Prudente                     | centro    |         799 |       525 |       270 |            4 |                 1 |                     0 |                 100.0
 MDB           |      153423 | Renilce Nicodemos                   | centro    |         726 |       453 |       273 |            0 |                33 |                     2 |                  94.3
 MDB           |      220694 | Ricardo Maia                        | centro    |         897 |       565 |       332 |            0 |                 1 |                     0 |                 100.0
 MDB           |       73806 | Roseana Sarney                      | centro    |         270 |       166 |       104 |            0 |                 0 |                     0 |                      
 MDB           |      220713 | Saullo Vianna                       | centro    |          49 |        32 |        17 |            0 |                 1 |                     0 |                 100.0
 MDB           |      178933 | Sergio Souza                        | centro    |         855 |       537 |       317 |            1 |                11 |                     3 |                  78.6
 MDB           |      220651 | Simone Marquetto                    | centro    |         719 |       479 |       240 |            0 |                 0 |                     0 |                      
 MDB           |      220597 | Thiago Flores                       | centro    |         331 |       218 |       113 |            0 |                 0 |                     0 |                      
 MDB           |      223398 | Ulisses Guimarães                   | centro    |          78 |        48 |        30 |            0 |                 0 |                     0 |                      
 MDB           |      220660 | Yury do Paredão                     | centro    |         580 |       372 |       208 |            0 |                 1 |                     0 |                 100.0
 MISSAO        |      204536 | Kim Kataguiri                       | centro    |          67 |        25 |        41 |            1 |                49 |                     0 |                 100.0
 NOVO          |      204528 | Adriana Ventura                     | direita   |        1033 |       453 |       474 |          106 |               873 |                     9 |                  99.0
 NOVO          |      204365 | Gilson Marques                      | direita   |        1193 |       548 |       539 |          106 |               997 |                     3 |                  99.7
 NOVO          |      204455 | Luiz Lima                           | direita   |         496 |       233 |       239 |           24 |               438 |                     8 |                  98.2
 NOVO          |      156190 | Marcel van Hattem                   | direita   |        1121 |       508 |       509 |          104 |               953 |                     2 |                  99.8
 NOVO          |      220633 | Ricardo Salles                      | direita   |         400 |       170 |       214 |           16 |               364 |                     4 |                  98.9
 PCDOB         |       74057 | Alice Portugal                      | esquerda  |        1095 |       635 |       458 |            2 |                 0 |                     0 |                      
 PCDOB         |      220555 | Daiana Santos                       | esquerda  |         952 |       547 |       403 |            2 |                 0 |                     0 |                      
 PCDOB         |       74060 | Daniel Almeida                      | esquerda  |         952 |       567 |       383 |            2 |                 0 |                     0 |                      
 PCDOB         |      230765 | Enfermeira Rejane                   | esquerda  |         459 |       258 |       201 |            0 |                 0 |                     0 |                      
 PCDOB         |      204394 | Gervásio Maia                       | esquerda  |          39 |        24 |        15 |            0 |                 0 |                     0 |                      
 PCDOB         |       74295 | Inácio Arruda                       | esquerda  |          35 |        21 |        12 |            2 |                 0 |                     0 |                      
 PCDOB         |       74848 | Jandira Feghali                     | esquerda  |        1060 |       618 |       440 |            2 |                 0 |                     0 |                      
 PCDOB         |       81055 | Márcio Jerry                        | esquerda  |        1012 |       602 |       410 |            0 |                 0 |                     0 |                      
 PCDOB         |      178987 | Orlando Silva                       | esquerda  |         940 |       559 |       380 |            1 |                 0 |                     0 |                      
 PCDOB         |      160641 | Professora Marcivania               | esquerda  |         317 |       191 |       126 |            0 |                 0 |                     0 |                      
 PCDOB         |       73801 | Renildo Calheiros                   | esquerda  |        1101 |       647 |       453 |            1 |                 0 |                     0 |                      
 PDT           |      178835 | Afonso Motta                        | esquerda  |        1032 |       639 |       393 |            0 |               165 |                    13 |                  92.7
 PDT           |      133439 | André Figueiredo                    | esquerda  |         945 |       574 |       371 |            0 |               135 |                     0 |                 100.0
 PDT           |      204496 | Celso Sabino                        | esquerda  |          34 |        26 |         8 |            0 |                 4 |                     0 |                 100.0
 PDT           |      228272 | Délio Pinheiro                      | esquerda  |          57 |        41 |        16 |            0 |                 0 |                     0 |                      
 PDT           |      220573 | Dorinaldo Malafaia                  | esquerda  |         843 |       493 |       347 |            3 |               123 |                     5 |                  96.1
 PDT           |      220623 | Duda Salabert                       | esquerda  |         893 |       486 |       398 |            9 |               141 |                    13 |                  91.6
 PDT           |      204541 | Eduardo Bismarck                    | esquerda  |         501 |       285 |       214 |            2 |                40 |                     3 |                  93.0
 PDT           |      225730 | Enfermeira Ana Paula                | esquerda  |         123 |        82 |        41 |            0 |                 0 |                     0 |                      
 PDT           |      160666 | Félix Mendonça Júnior               | esquerda  |         996 |       618 |       374 |            4 |               145 |                     3 |                  98.0
 PDT           |      160598 | Flávia Morais                       | esquerda  |         795 |       501 |       293 |            1 |               115 |                     6 |                  95.0
 PDT           |      204533 | Idilvan Alencar                     | esquerda  |         542 |       330 |       212 |            0 |                22 |                     1 |                  95.7
 PDT           |      220578 | Josenildo                           | esquerda  |        1083 |       655 |       426 |            2 |               151 |                     1 |                  99.3
 PDT           |       74299 | Leônidas Cristino                   | esquerda  |         749 |       452 |       295 |            2 |               145 |                     1 |                  99.3
 PDT           |       80815 | Leo Prates                          | esquerda  |         921 |       566 |       354 |            1 |               114 |                     2 |                  98.3
 PDT           |      229082 | Lucyana Genésio                     | esquerda  |          57 |        35 |        22 |            0 |                 0 |                     0 |                      
 PDT           |      220687 | Márcio Honaiser                     | esquerda  |         810 |       495 |       297 |           18 |               112 |                    16 |                  87.5
 PDT           |      220604 | Marcos Tavares                      | esquerda  |         898 |       547 |       351 |            0 |               136 |                     2 |                  98.6
 PDT           |       74158 | Mário Heringer                      | esquerda  |         732 |       455 |       273 |            4 |               115 |                     3 |                  97.5
 PDT           |      204486 | Mauro Benevides Filho               | esquerda  |         966 |       592 |       372 |            2 |               127 |                     2 |                  98.4
 PDT           |      220607 | Max Lemos                           | esquerda  |         987 |       611 |       376 |            0 |               132 |                     1 |                  99.2
 PDT           |       73486 | Pompeo de Mattos                    | esquerda  |         946 |       590 |       340 |           16 |               153 |                    12 |                  92.7
 PDT           |      220580 | Professora Goreth                   | esquerda  |         545 |       321 |       224 |            0 |                14 |                     0 |                 100.0
 PDT           |      204489 | Robério Monteiro                    | esquerda  |         653 |       390 |       263 |            0 |               117 |                     2 |                  98.3
 PL            |      220593 | Abilio Brunini                      | direita   |         414 |       193 |       164 |           57 |               298 |                    37 |                  89.0
 PL            |      221328 | Adilson Barroso                     | direita   |         939 |       504 |       358 |           77 |               524 |                    18 |                  96.7
 PL            |       73579 | Alberto Fraga                       | direita   |        1055 |       573 |       429 |           53 |               593 |                    41 |                  93.5
 PL            |      220576 | Alfredo Gaspar                      | direita   |          23 |        14 |         9 |            0 |                18 |                     3 |                  85.7
 PL            |      178937 | Altineu Côrtes                      | direita   |         429 |       211 |       139 |           79 |               262 |                    24 |                  91.6
 PL            |      220596 | Amália Barros                       | direita   |         339 |       165 |       134 |           40 |               262 |                     7 |                  97.4
 PL            |      220657 | André Fernandes                     | direita   |         835 |       425 |       375 |           35 |               465 |                    30 |                  93.9
 PL            |      204423 | André Ferreira                      | direita   |         674 |       399 |       258 |           17 |               350 |                    17 |                  95.4
 PL            |      220638 | Antonio Carlos Rodrigues            | direita   |        1008 |       582 |       370 |           56 |               422 |                   165 |                  71.9
 PL            |      204374 | Bia Kicis                           | direita   |        1093 |       544 |       487 |           62 |               654 |                    51 |                  92.8
 PL            |      204388 | Bibo Nunes                          | direita   |        1041 |       541 |       432 |           68 |               597 |                    23 |                  96.3
 PL            |       74052 | Bosco Costa                         | direita   |          79 |        48 |        31 |            0 |                37 |                    17 |                  68.5
 PL            |      220574 | Cabo Gilberto Silva                 | direita   |        1105 |       548 |       500 |           57 |               623 |                    68 |                  90.2
 PL            |      204572 | Capitão Alberto Neto                | direita   |        1003 |       530 |       416 |           57 |               623 |                    42 |                  93.7
 PL            |      220690 | Capitão Alden                       | direita   |        1090 |       536 |       485 |           69 |               607 |                    55 |                  91.7
 PL            |      178829 | Capitão Augusto                     | direita   |        1016 |       530 |       419 |           67 |               586 |                    35 |                  94.4
 PL            |      213762 | Carla Dickson                       | direita   |          23 |        16 |         7 |            0 |                19 |                     1 |                  95.0
 PL            |      204507 | Carla Zambelli                      | direita   |         563 |       258 |       245 |           60 |               371 |                    29 |                  92.8
 PL            |      204460 | Carlos Jordy                        | direita   |        1027 |       502 |       475 |           50 |               579 |                    55 |                  91.3
 PL            |      204369 | Caroline de Toni                    | direita   |        1072 |       510 |       516 |           46 |               593 |                    82 |                  87.9
 PL            |      204504 | Cezinha de Madureira                | direita   |          50 |        35 |        15 |            0 |                37 |                     6 |                  86.0
 PL            |      204462 | Chris Tonietto                      | direita   |        1061 |       527 |       482 |           52 |               631 |                    47 |                  93.1
 PL            |      204376 | Coronel Armando                     | direita   |          95 |        47 |        48 |            0 |                 0 |                     0 |                      
 PL            |      220594 | Coronel Assis                       | direita   |          52 |        32 |        20 |            0 |                45 |                     1 |                  97.8
 PL            |      204378 | Coronel Chrisóstomo                 | direita   |         971 |       507 |       391 |           73 |               555 |                    29 |                  95.0
 PL            |      220595 | Coronel Fernanda                    | direita   |        1103 |       579 |       450 |           74 |               692 |                    15 |                  97.9
 PL            |      220666 | Coronel Meira                       | direita   |        1130 |       588 |       474 |           68 |               652 |                    32 |                  95.3
 PL            |      204514 | Coronel Tadeu                       | direita   |          59 |        32 |        27 |            0 |                 0 |                     0 |                      
 PL            |      220603 | Dani Cunha                          | direita   |          40 |        29 |        11 |            0 |                36 |                     1 |                  97.3
 PL            |      220571 | Daniel Agrobom                      | direita   |        1064 |       608 |       431 |           25 |               512 |                   100 |                  83.7
 PL            |      220557 | Daniela Reinehr                     | direita   |         948 |       479 |       407 |           62 |               538 |                    43 |                  92.6
 PL            |      204367 | Daniel Freitas                      | direita   |         953 |       465 |       433 |           55 |               522 |                    65 |                  88.9
 PL            |      220625 | Delegada Ione                       | direita   |          22 |        15 |         7 |            0 |                20 |                     0 |                 100.0
 PL            |      220673 | Delegado Caveira                    | direita   |         960 |       485 |       419 |           56 |               541 |                    46 |                  92.2
 PL            |      178908 | Delegado Éder Mauro                 | direita   |         860 |       444 |       371 |           45 |               573 |                    20 |                  96.6
 PL            |      220654 | Delegado Paulo Bilynskyj            | direita   |        1242 |       605 |       563 |           74 |               696 |                    74 |                  90.4
 PL            |      220619 | Delegado Ramagem                    | direita   |        1043 |       501 |       476 |           66 |               587 |                    34 |                  94.5
 PL            |      220689 | Detinha                             | direita   |         545 |       338 |       195 |           12 |               242 |                    62 |                  79.6
 PL            |      160758 | Domingos Sávio                      | direita   |         928 |       525 |       357 |           46 |               571 |                     9 |                  98.4
 PL            |      230088 | Dra. Mayra Pinheiro                 | direita   |          83 |        33 |        47 |            3 |                69 |                     6 |                  92.0
 PL            |      220610 | Dr. Fernando Máximo                 | direita   |          29 |        23 |         6 |            0 |                26 |                     1 |                  96.3
 PL            |      227991 | Dr Flávio                           | direita   |         186 |       113 |        73 |            0 |               167 |                     3 |                  98.2
 PL            |      204518 | Dr. Frederico                       | direita   |          20 |        15 |         5 |            0 |                18 |                     0 |                 100.0
 PL            |      204481 | Dr. Jaziel                          | direita   |         970 |       493 |       428 |           49 |               566 |                    38 |                  93.7
 PL            |       92346 | Eduardo Bolsonaro                   | direita   |         430 |       209 |       180 |           41 |               326 |                    24 |                  93.1
 PL            |      204364 | Eli Borges                          | direita   |         851 |       479 |       319 |           53 |               464 |                    38 |                  92.4
 PL            |      161550 | Emidinho Madeira                    | direita   |         750 |       430 |       271 |           49 |               444 |                    13 |                  97.2
 PL            |      160640 | Eros Biondini                       | direita   |         981 |       511 |       401 |           69 |               554 |                    17 |                  97.0
 PL            |      204427 | Fernando Rodolfo                    | direita   |         829 |       467 |       306 |           56 |               451 |                    55 |                  89.1
 PL            |      204411 | Filipe Barros                       | direita   |         668 |       339 |       290 |           39 |               388 |                    26 |                  93.7
 PL            |      220545 | Filipe Martins                      | direita   |        1025 |       550 |       405 |           70 |               581 |                    35 |                  94.3
 PL            |      204473 | General Girão                       | direita   |         978 |       510 |       397 |           71 |               556 |                    49 |                  91.9
 PL            |      220611 | General Pazuello                    | direita   |        1035 |       545 |       415 |           75 |               593 |                    13 |                  97.9
 PL            |       74383 | Giacobo                             | direita   |         499 |       275 |       181 |           43 |               307 |                    17 |                  94.8
 PL            |      220526 | Gilvan da Federal                   | direita   |         884 |       423 |       385 |           76 |               552 |                    52 |                  91.4
 PL            |      160673 | Giovani Cherini                     | direita   |         975 |       512 |       401 |           62 |               559 |                    36 |                  93.9
 PL            |      229333 | Gláucia Santiago                    | direita   |          88 |        36 |        32 |           20 |                57 |                     2 |                  96.6
 PL            |      198197 | Greyce Elias                        | direita   |          23 |        15 |         8 |            0 |                20 |                     0 |                 100.0
 PL            |      204531 | Guilherme Derrite                   | direita   |          10 |         7 |         3 |            0 |                 9 |                     0 |                 100.0
 PL            |      220568 | Gustavo Gayer                       | direita   |         985 |       471 |       453 |           61 |               527 |                    59 |                  89.9
 PL            |      204444 | Helio Lopes                         | direita   |         829 |       446 |       337 |           46 |               492 |                    15 |                  97.0
 PL            |      227324 | Henrique Júnior                     | direita   |          92 |        64 |        24 |            4 |                26 |                    34 |                  43.3
 PL            |      220563 | Icaro de Valmir                     | direita   |         828 |       532 |       290 |            6 |               328 |                   172 |                  65.6
 PL            |       98615 | Ismael                              | direita   |          39 |        25 |        13 |            1 |                33 |                     1 |                  97.1
 PL            |      225846 | Itamar Paim                         | direita   |          16 |        14 |         2 |            0 |                15 |                     0 |                 100.0
 PL            |       74273 | Jefferson Campos                    | direita   |         982 |       526 |       387 |           69 |               566 |                    20 |                  96.6
 PL            |      141458 | João Carlos Bacelar                 | direita   |         597 |       389 |       207 |            1 |               174 |                   221 |                  44.1
 PL            |      141459 | João Maia                           | direita   |         178 |       102 |        76 |            0 |                95 |                    46 |                  67.4
 PL            |      178910 | Joaquim Passarinho                  | direita   |        1036 |       561 |       401 |           74 |               569 |                    38 |                  93.7
 PL            |      214694 | Jorge Goetten                       | direita   |         444 |       253 |       166 |           25 |               333 |                    40 |                  89.3
 PL            |      204472 | José Medeiros                       | direita   |         947 |       495 |       403 |           49 |               574 |                    30 |                  95.0
 PL            |      204563 | Josimar Maranhãozinho               | direita   |         528 |       323 |       193 |           12 |               237 |                    60 |                  79.8
 PL            |      220559 | Julia Zanatta                       | direita   |        1056 |       503 |       497 |           56 |               719 |                    79 |                  90.1
 PL            |      204520 | Junio Amaral                        | direita   |         856 |       434 |       387 |           35 |               421 |                    55 |                  88.4
 PL            |      204574 | Junior Lourenço                     | direita   |         559 |       354 |       205 |            0 |               165 |                   141 |                  53.9
 PL            |      204550 | Júnior Mano                         | direita   |         212 |       147 |        60 |            5 |               102 |                    59 |                  63.4
 PL            |       98057 | Lafayette de Andrada                | direita   |          30 |        19 |        11 |            0 |                27 |                     1 |                  96.4
 PL            |       74585 | Lincoln Portela                     | direita   |         912 |       481 |       352 |           79 |               544 |                    27 |                  95.3
 PL            |      227323 | Luciano Galego                      | direita   |          85 |        40 |        24 |           21 |                52 |                     7 |                  88.1
 PL            |      220616 | Luciano Vieira                      | direita   |         299 |       191 |        99 |            9 |               163 |                    75 |                  68.5
 PL            |      178954 | Lucio Mosquini                      | direita   |          29 |        23 |         6 |            0 |                28 |                     0 |                 100.0
 PL            |      204485 | Luiz Carlos Motta                   | direita   |         922 |       542 |       348 |           32 |               502 |                    52 |                  90.6
 PL            |      204455 | Luiz Lima                           | direita   |         603 |       268 |       256 |           79 |               420 |                    27 |                  94.0
 PL            |      204526 | Luiz Philippe de Orleans e Bragança | direita   |         963 |       444 |       469 |           50 |               518 |                    77 |                  87.1
 PL            |      166402 | Magda Mofatto                       | direita   |         175 |       102 |        70 |            3 |               148 |                     6 |                  96.1
 PL            |      179000 | Marcelo Álvaro Antônio              | direita   |         818 |       447 |       324 |           47 |               465 |                    30 |                  93.9
 PL            |      133810 | Marcelo Moraes                      | direita   |         872 |       428 |       383 |           61 |               468 |                    42 |                  91.8
 PL            |      178983 | Marcio Alvino                       | direita   |         984 |       478 |       433 |           73 |               532 |                    49 |                  91.6
 PL            |      220547 | Marcos Pollon                       | direita   |        1199 |       592 |       547 |           60 |               716 |                    62 |                  92.0
 PL            |      220655 | Mario Frias                         | direita   |         839 |       395 |       373 |           71 |               441 |                    35 |                  92.6
 PL            |      220661 | Matheus Noronha                     | direita   |         807 |       508 |       290 |            9 |               421 |                    70 |                  85.7
 PL            |      220628 | Mauricio do Vôlei                   | direita   |         955 |       494 |       397 |           64 |               527 |                    22 |                  96.0
 PL            |      220550 | Mauricio Marcon                     | direita   |         118 |        69 |        49 |            0 |                95 |                     9 |                  91.3
 PL            |       74428 | Mendonça Filho                      | direita   |          39 |        26 |        13 |            0 |                33 |                     1 |                  97.1
 PL            |      178985 | Miguel Lombardi                     | direita   |         983 |       540 |       377 |           66 |               575 |                    15 |                  97.5
 PL            |      160561 | Missionário José Olimpio            | direita   |         295 |       161 |       134 |            0 |                73 |                     9 |                  89.0
 PL            |      204449 | Nelson Barbudo                      | direita   |         322 |       175 |       128 |           19 |               126 |                     1 |                  99.2
 PL            |      204479 | Nicoletti                           | direita   |          64 |        40 |        24 |            0 |                50 |                     9 |                  84.7
 PL            |      209787 | Nikolas Ferreira                    | direita   |        1072 |       522 |       487 |           63 |               598 |                    53 |                  91.9
 PL            |       73692 | Osmar Terra                         | direita   |         274 |       167 |       105 |            2 |               158 |                    10 |                  94.0
 PL            |      220706 | Padovani                            | direita   |           4 |         4 |         0 |            0 |                 4 |                     0 |                 100.0
 PL            |      160642 | Pastor Eurico                       | direita   |         920 |       471 |       400 |           49 |               561 |                    23 |                  96.1
 PL            |      204570 | Pastor Gil                          | direita   |         699 |       427 |       259 |           13 |               411 |                    39 |                  91.3
 PL            |      160558 | Paulo Freire Costa                  | direita   |         964 |       508 |       384 |           72 |               550 |                    12 |                  97.9
 PL            |      128760 | Paulo Marinho Jr                    | direita   |         152 |        87 |        61 |            4 |               108 |                    14 |                  88.5
 PL            |      229112 | Pedro Jr                            | direita   |          82 |        32 |        28 |           22 |                56 |                     1 |                  98.2
 PL            |      226075 | Priscila Costa                      | direita   |         141 |        65 |        55 |           21 |               104 |                     5 |                  95.4
 PL            |      160601 | Pr. Marco Feliciano                 | direita   |        1047 |       538 |       460 |           49 |               647 |                    31 |                  95.4
 PL            |      204390 | Professor Alcides                   | direita   |         851 |       453 |       344 |           54 |               518 |                    20 |                  96.3
 PL            |      204362 | Ricardo Guidi                       | direita   |         544 |       293 |       247 |            4 |               229 |                    14 |                  94.2
 PL            |      220633 | Ricardo Salles                      | direita   |         348 |       149 |       150 |           49 |               243 |                    39 |                  86.2
 PL            |      220693 | Roberta Roma                        | direita   |         797 |       434 |       328 |           35 |               474 |                    11 |                  97.7
 PL            |      220613 | Roberto Monteiro Pai                | direita   |         985 |       530 |       379 |           76 |               578 |                    15 |                  97.5
 PL            |      220624 | Robinson Faria                      | direita   |         754 |       476 |       278 |            0 |               338 |                   168 |                  66.8
 PL            |      220546 | Rodolfo Nogueira                    | direita   |        1105 |       547 |       479 |           79 |               602 |                    55 |                  91.6
 PL            |      230767 | Rodrigo da Zaeli                    | direita   |         491 |       264 |       219 |            8 |               158 |                     7 |                  95.8
 PL            |      165470 | Rodrigo Valadares                   | direita   |          35 |        24 |        11 |            0 |                33 |                     0 |                 100.0
 PL            |      204525 | Rosana Valle                        | direita   |         969 |       530 |       381 |           58 |               524 |                    60 |                  89.7
 PL            |      220644 | Rosangela Moro                      | direita   |          40 |        28 |        12 |            0 |                31 |                     4 |                  88.6
 PL            |      220620 | Rosângela Reis                      | direita   |        1031 |       604 |       390 |           37 |               544 |                    77 |                  87.6
 PL            |      220631 | Samuel Viana                        | direita   |         255 |       160 |        92 |            3 |               134 |                    46 |                  74.4
 PL            |      204416 | Sanderson                           | direita   |        1016 |       514 |       438 |           64 |               548 |                    56 |                  90.7
 PL            |      204387 | Sargento Fahur                      | direita   |          70 |        37 |        33 |            0 |                51 |                    12 |                  81.0
 PL            |      220621 | Sargento Gonçalves                  | direita   |        1093 |       532 |       470 |           91 |               594 |                    58 |                  91.1
 PL            |      204360 | Silvia Cristina                     | direita   |         345 |       192 |       111 |           42 |               248 |                    25 |                  90.8
 PL            |      220579 | Silvia Waiãpi                       | direita   |         556 |       256 |       247 |           53 |               337 |                    20 |                  94.4
 PL            |      227310 | Silvio Antonio                      | direita   |         208 |       113 |        67 |           28 |               158 |                     3 |                  98.1
 PL            |      220575 | Sonize Barbosa                      | direita   |         442 |       224 |       164 |           54 |               265 |                    17 |                  94.0
 PL            |      178946 | Soraya Santos                       | direita   |         894 |       478 |       356 |           60 |               542 |                    28 |                  95.1
 PL            |      178947 | Sóstenes Cavalcante                 | direita   |         564 |       277 |       201 |           86 |               304 |                    64 |                  82.6
 PL            |      230177 | Tadeu Oliveira                      | direita   |          83 |        49 |        32 |            2 |                56 |                    19 |                  74.7
 PL            |      160976 | Tiririca                            | direita   |         723 |       439 |       265 |           19 |               196 |                   162 |                  54.7
 PL            |      204396 | Vermelho                            | direita   |         389 |       231 |       129 |           29 |               271 |                    33 |                  89.1
 PL            |      141555 | Vinicius Carvalho                   | direita   |          38 |        30 |         8 |            0 |                35 |                     0 |                 100.0
 PL            |      160591 | Vinicius Gurgel                     | direita   |         782 |       470 |       273 |           39 |               415 |                    76 |                  84.5
 PL            |       74043 | Wellington Roberto                  | direita   |         636 |       348 |       233 |           55 |               358 |                    29 |                  92.5
 PL            |      220660 | Yury do Paredão                     | direita   |          73 |        48 |        25 |            0 |                52 |                    13 |                  80.0
 PL            |      220558 | Zé Trovão                           | direita   |        1011 |       485 |       460 |           66 |               561 |                    66 |                  89.5
 PL            |      204517 | Zé Vitor                            | direita   |         455 |       281 |       152 |           22 |               256 |                    48 |                  84.2
 PL            |      220552 | Zucco                               | direita   |         837 |       433 |       380 |           24 |               434 |                    34 |                  92.7
 PODE          |      220638 | Antonio Carlos Rodrigues            | centro    |          22 |        15 |         7 |            0 |                 0 |                     0 |                      
 PODE          |      220635 | Bruno Ganem                         | centro    |        1028 |       638 |       389 |            1 |                 1 |                     0 |                 100.0
 PODE          |      220608 | Cristiane Lopes                     | centro    |          34 |        21 |        13 |            0 |                 0 |                     0 |                      
 PODE          |      228941 | Daniel José                         | centro    |          70 |        40 |        29 |            1 |                 3 |                     0 |                 100.0
 PODE          |      204511 | David Soares                        | centro    |          27 |        19 |         7 |            1 |                 0 |                     0 |                      
 PODE          |      220642 | Delegado Bruno Lima                 | centro    |          42 |        29 |        13 |            0 |                 0 |                     0 |                      
 PODE          |      220652 | Delegado Palumbo                    | centro    |          50 |        33 |        17 |            0 |                 0 |                     0 |                      
 PODE          |      220705 | Deltan Dallagnol                    | centro    |          80 |        43 |        37 |            0 |                 2 |                     4 |                  33.3
 PODE          |      220674 | Dra. Alessandra Haber               | centro    |          29 |        20 |         9 |            0 |                 0 |                     0 |                      
